7189751991,(718) 975-1991,Carl's Jr,1201 Surf Ave,40.5757300412377,-73.9797998964787,$,3.5,29,11/28/2018,10F|04A|04K|06D|08A|02G|09C|04A,1201 Surf Ave,3,A,Cycle Inspection / Re-inspection,American,Not Critical,Carl's Jr,Brooklyn,US,NY,11224,BROOKLYN,11224,8
9173997015,,The Little One,150 E Broadway,40.71417,-73.99095,$,4.0,160,02/07/2019,06C|08C|15F|10J,150 E Broadway,8,A,Cycle Inspection / Initial Inspection,Ice Cream/ Gelato/ Yogurt/ Ices,Critical,The Little One,New York,US,NY,10002,MANHATTAN,10002,4
7189167891,(347) 889-5116,Earnest Tea,5822 8th Ave,40.63628,-74.00895,,4.5,20,11/01/2018,05C|05D|05E|06A|06C|06D|10B|04A|04N|05D|04J|05E|06E|10H,5822 8th Ave,88,,Pre-permit (Operational) / Compliance Inspection,Caf̩/Coffee/Tea,Critical,Earnest Tea,Brooklyn,US,NY,11220,BROOKLYN,11220,14
2126611004,(212) 661-5489,Shelley's Kitchen,90 Park Ave,40.750531,-73.979189,$$,3.0,30,04/12/2019,04M|06C|06D|08A|10B|10F|02B|02G|04M|06C|08A|10B|04M|06C|06D|08A|10B|10F|02B|02G|04M|06C|08A|10B|04M|06C|06D|08A|10B|10F|02B|02G|04M|06C|08A|10B,90 Park Ave,25,Z,Pre-permit (Operational) / Re-inspection,Delicatessen,Critical,Starbucks,New York,US,NY,10016,MANHATTAN,10016,36
6468688120,(646) 767-9004,Popeyes Louisiana Kitchen,1908 3rd Ave,40.791245,-73.9453149,$,3.0,21,02/21/2019,06D|10B|10E|10B|10F|06E,1908 3rd Ave,9,A,Cycle Inspection / Initial Inspection,Chicken,Critical,Popeyes Louisiana Kitchen,New York,US,NY,10029,MANHATTAN,10029,6
6466698107,(212) 781-3288,Dunkin' Donuts,398 Audubon Ave,40.8510769,-73.930883,$,3.0,10,07/30/2018,04A|10F|10E|10F|10I|20A|20D|06C|10E|10F,398 Audubon Ave,12,A,Cycle Inspection / Initial Inspection,Donuts,Critical,Dunkin' Donuts,New York,US,NY,10033,MANHATTAN,10033,10
9292177217,(718) 676-0783,Tete A Tete,2601 E 14th St,40.5875314772129,-73.9551550894976,$$,3.5,211,11/13/2018,04N|08A|02B|04A|02B||04A|05H|06C,2601 E 14th St,9,A,Cycle Inspection / Re-inspection,Caf̩/Coffee/Tea,Critical,Tete A Tete,Brooklyn,US,NY,11235,BROOKLYN,11235,9
3472577736,(917) 257-6661,Tornado Crepes,1808 Weirfield St,40.700023,-73.9027123,$,4.0,41,05/09/2018,06E|09C|10F|04H|09C|10F|04A|10B,1808 Weirfield St,9,A,Cycle Inspection / Initial Inspection,Other,Critical,Tornado Crepe,New York,US,NY,11385,QUEENS,11385,8
7188221991,(718) 822-1991,Fine Food Cusine,671 Morris Park Ave,40.8452169501183,-73.8671973748679,$$,4.5,50,03/25/2019,02B|02G|06C|09B|04A|02H|10F|02B|06C|10B|10F|06B|04L|06D|08A|08C|09C,671 Morris Park Ave,24,Z,Cycle Inspection / Re-inspection,American,Critical,Fine Food Cuisine,East Bronx,US,NY,10462,BRONX,10462,17
7184481496,(718) 448-1496,Campo Bello,118 Broad St,40.6244698,-74.0791931,$$,3.5,35,03/13/2019,04L|08A|02B|04L|08A|08C|04N|08A|10F|04L|08A|20F|09C|10F|10F,118 Broad St,11,A,Cycle Inspection / Re-inspection,Spanish,Critical,Campo Bello,Clifton,US,NY,10304,STATEN ISLAND,10304,15
7188755403,(718) 875-5403,D'amico Coffee,309 Court St,40.68347,-73.99508,$,4.0,119,06/07/2018,10F|02B|09C|04N|05D|06A|08C|02G|06C|10F|02G|06C|05D|10B|02G|04A|06C|06D|06F|10F,309 Court St,3,A,Cycle Inspection / Initial Inspection,Caf̩/Coffee/Tea,Not Critical,D'Amico Coffee,Brooklyn,US,NY,11231,BROOKLYN,11231,20
9293462986,(929) 346-2986,Pueblo Querido Coffee,195 Greenpoint Ave,40.7305599,-73.9518,$,5.0,33,10/15/2018,02B|10F|02B|10F|06F|10B|10F|22C,195 Greenpoint Ave,11,A,Cycle Inspection / Initial Inspection,Caf̩/Coffee/Tea,Critical,Pueblo Querido,Brooklyn,US,NY,11222,BROOKLYN,11222,8
7189215500,(718) 921-5500,Standard Burger,8812 3rd Ave,40.621797,-74.032032,$,3.5,62,08/29/2018,02G|10B|10F,8812 3rd Ave,13,A,Pre-permit (Operational) / Initial Inspection,Hamburgers,Critical,Standard Burger,Brooklyn,US,NY,11209,BROOKLYN,11209,3
7189461020,(718) 946-1020,Carvel,2166 Bath Ave,40.59864,-73.99775,$$,4.0,40,08/17/2017,10F|10F|04A|05H|06C,2166 Bath Ave,2,A,Cycle Inspection / Initial Inspection,Ice Cream/ Gelato/ Yogurt/ Ices,Not Critical,Carvel,Brooklyn,US,NY,11214,BROOKLYN,11214,5
7182995050,(718) 299-5050,Happy Land,2028 Jerome Ave,40.8531112670898,-73.9075698852539,$,4.0,8,12/29/2018,06C|06F|09B|02B|10F|10H|06C|06D|10F|02B|02G|04C|02B|04H|04M|08A|04N|06D|08A|10H|04N|08A|16B|06B|06F|10B|06A|06E|04M|08A,2028 Jerome Ave,13,A,Cycle Inspection / Re-inspection,Chinese,Critical,Happy Land Buffet,Bronx,US,NY,10453,BRONX,10453,30
6466495400,(646) 649-5400,Sandwicherie,127 4th Ave,40.73324,-73.9896,$$,3.5,66,05/17/2018,02G|02D|04H|02G|02D|04H|02G|02D|04H|02G|02D|04H|02G|02D|04H,127 4th Ave,8,A,Cycle Inspection / Initial Inspection,Sandwiches/Salads/Mixed Buffet,Critical,Sandwicherie,New York,US,NY,10003,MANHATTAN,10003,15
9175132392,(718) 824-2719,The Miles Coffee Bar,4039 E Tremont Ave,40.81955,-73.81731,$$,4.5,92,04/02/2019,06C|10E|10F|06B|06C|04N|08A|04L|06C|06F|08A|16B||04A|04L|08C|10H|10J|15F|16B|20A|20D|06C,4039 E Tremont Ave,10,A,Cycle Inspection / Initial Inspection,Caf̩/Coffee/Tea,Critical,The Miles Coffee Bar,Bronx,US,NY,10465,BRONX,10465,23
4169972130,(646) 495-1242,,10 Hudson Yards,40.753315,-74.001619,$$,3.5,75,01/01/1900,|||||||,10 Hudson Yards,,,,Other,Not Applicable,Mercado Little Spain,New York,US,NY,10001,MANHATTAN,10001,8
7182041300,(718) 204-1300,Milkflower,3412 31st Ave,40.7628961,-73.9207081,$$,4.5,580,02/14/2019,04L|08A|10F|03B|04F|05A|10J|04H|10B|10F|04L|08A|04H|06C|06D|10F,3412 31st Ave,11,A,Cycle Inspection / Re-inspection,Pizza,Critical,Milkflower,Astoria,US,NY,11106,QUEENS,11106,16
2128737374,(212) 873-7374,Fresh & Co,1381 6th Ave,40.76409,-73.97783,$$,4.0,20,05/07/2018,06F|10B|16E|06C|06F,1381 6th Ave,7,A,Cycle Inspection / Initial Inspection,Salads,Critical,Fresh&co,New York,US,NY,10019,MANHATTAN,10019,5
7187692525,(718) 769-2525,Rocca/cafe-lounge,2712 Emmons Ave,40.58354,-73.94087,$$,3.5,400,02/27/2019,04L|08A|06D|09C|10B|10F|20F|02B|04B|04M|04N|06C|06D|08C|10F|15E|15F|22C|02G|04N|02G|04H|06E||02H|04A|09C|15I|15J,2712 Emmons Ave,11,A,Cycle Inspection / Initial Inspection,Mediterranean,Critical,Rocca Cafe Lounge,Brooklyn,US,NY,11235,BROOKLYN,11235,29
7182464635,(718) 246-4635,Rice & Beans,234 4th Ave,40.67715,-73.98362,$,4.0,23,01/08/2019,10F|02G|10F|10F|10B|02B|04H|04L|06C|06E|08A|10H,234 4th Ave,3,A,Cycle Inspection / Initial Inspection,Latin (Cuban/ Dominican/ Puerto Rican/ South & Central American),Not Critical,Rice and Beans Restaurant,Brooklyn,US,NY,11215,BROOKLYN,11215,12
7182187534,(718) 218-7522,Lily Thai Restaurant,615 Grand St,40.7114199,-73.9476,$$,3.5,202,04/17/2018,06C|06E|04L|08A|02G|06D|02G|10F|02G|06C|10F,615 Grand St,10,A,Cycle Inspection / Initial Inspection,Thai,Critical,Lily Thai,Brooklyn,US,NY,11211,BROOKLYN,11211,11
7168585055,(212) 594-0018,Pizza Ny Patina,151 W 34th St,40.7504037325136,-73.9891191041158,,3.0,4,03/29/2019,06D|02B|02G|10B|06D|02B|02G|10B|06D|02B|02G|10B|06D|02B|02G|10B|06D|02B|02G|10B|06D|02B|02G|10B,151 W 34th St,5,A,Pre-permit (Operational) / Re-inspection,Pizza,Critical,Pinkberry,New York,US,NY,10001,MANHATTAN,10001,24
7189935420,(718) 993-5420,Great Wall,594 Grand Concourse,40.8196182250977,-73.926383972168,$,2.5,13,03/25/2019,02G|02H|06F|06E|08C|06D|06F|06C|08C|04L|06C|08A,594 Grand Concourse,20,,Cycle Inspection / Initial Inspection,Chinese,Critical,Great Wall Chinese Restaurant,Bronx,US,NY,10451,BRONX,10451,12
6468961163,(646) 896-1163,Saluggi's,399 Grand St,40.71601,-73.9875,$$,4.0,70,03/18/2019,02H|04M|04N|06B|08A|04K|04M|06C|06D|08A|10F|04N|08A|10F|06D|06E|10B,399 Grand St,24,B,Cycle Inspection / Re-inspection,Italian,Critical,Saluggi's East,New York,US,NY,10002,MANHATTAN,10002,17
3479873971,(347) 987-3971,Sunnyvale,1031 Grand St,40.71373,-73.93397,$,3.5,19,06/08/2018,04K|08A|10J|22A|10H|03A|04H|04J|06D|04C|06D,1031 Grand St,11,A,Cycle Inspection / Initial Inspection,American,Critical,Sunnyvale Brooklyn,Brooklyn,US,NY,11211,BROOKLYN,11211,11
9732241749,(212) 555-5555,Mister Paradise,105 1st Ave,40.72676,-73.98617,,4.5,15,01/01/1900,,105 1st Ave,,,,American,Not Applicable,Mister Paradise,New York,US,NY,10003,MANHATTAN,10003,1
2127535360,(212) 753-5360,Mcdonald's,966 3rd Ave,40.760838,-73.967323,$,2.5,46,12/21/2018,10F|06C|06D|08C|10F|10B|10F,966 3rd Ave,3,A,Cycle Inspection / Re-inspection,American,Not Critical,McDonald's,New York,US,NY,10022,MANHATTAN,10022,7
6468536970,(347) 240-5915,Tailfeather,581 Myrtle Ave,40.69415,-73.96089,,5.0,7,01/01/1900,,581 Myrtle Ave,,,,Other,Not Applicable,Tailfeather,New York,US,NY,11205,BROOKLYN,11205,1
7183810400,(718) 381-0400,Sherwoods Keep,205 Cypress Ave,40.7082598403681,-73.9196885094452,$$,4.0,52,04/03/2019,02G|04C|06D|04J|06C|04C|10F|04L|05D|08A|05D|10H|15L|04A|04H|04L,205 Cypress Ave,19,,Cycle Inspection / Initial Inspection,American,Critical,The Keep,Ridgewood,US,NY,11385,QUEENS,11385,16
7185632668,(718) 563-2668,Texas Chicken & Burgers,2104 Crotona Pkwy,40.84593,-73.88369,,4.0,1,03/29/2019,02G|10F|04L|08A|10F|02C|04A|04L|04N|06C|08A|10F|02B|10B|10F|04L|08A||02B|04L|08A|04L|02G|06B,2104 Crotona Pkwy,10,A,Cycle Inspection / Initial Inspection,American,Critical,Texas Chicken & Burgers,Bronx,US,NY,10460,BRONX,10460,24
7185136939,(718) 513-6939,Soup N Burger,1825 Emmons Ave,40.583572,-73.950016,$$,4.0,205,05/04/2018,04N|08A|02G|10F|02G|06E|09C,1825 Emmons Ave,13,A,Cycle Inspection / Initial Inspection,American,Critical,SoupNBurger,Brooklyn,US,NY,11235,BROOKLYN,11235,7
3479662092,,Norman,29 Norman Ave,40.724694,-73.95486,,3.5,10,02/19/2019,10F|10J|02G|06D|10F|06D|10F|10H|10F||06A|06C|05C|10E|10J|10F|10J|02G|06D|10F|06D|10F|10H|10F||06A|06C|05C|10E|10J|10F|10J|02G|06D|10F|06D|10F|10H|10F||06A|06C|05C|10E|10J,29 Norman Ave,5,A,Cycle Inspection / Re-inspection,Scandinavian,Not Critical,A/D/O,Brooklyn,US,NY,11222,BROOKLYN,11222,45
7184092236,(718) 409-2236,Oasis Middle Eastern Restaurant,1907 White Plains Rd,40.8478206,-73.8671998,$$,4.0,28,08/06/2018,10F|04A|10F|04D|10F|02B|02H|04L|06D|08A,1907 White Plains Rd,3,A,Cycle Inspection / Initial Inspection,Middle Eastern,Not Critical,Oasis Mediterranean Restaurant,Bronx,US,NY,10462,BRONX,10462,10
2126956922,(212) 564-8418,Market Crates,224 W 35th St,40.75202,-73.99121,$$,4.0,94,02/21/2019,06E|10F|10I|09C|10F|02G|04N|08A|10B|10F|06E|10F|10I|09C|10F|02G|04N|08A|10B|10F,224 W 35th St,10,A,Cycle Inspection / Initial Inspection,American,Critical,Manchi,New York,US,NY,10001,MANHATTAN,10001,20
6466493079,(646) 649-3079,Citizens Of Chelsea,401 W 25th St,40.748123,-74.000569,$$,4.0,536,02/15/2019,02H|04M|06D|08A|02B|02G|04N|08A|10F,401 W 25th St,22,B,Pre-permit (Operational) / Re-inspection,Caf̩/Coffee/Tea,Critical,Citizens of Chelsea,New York,US,NY,10001,MANHATTAN,10001,9
7185220520,(718) 522-0520,La Bagel Delight,90 Court St,40.69117,-73.99182,$,3.5,150,08/02/2018,04H|10B|10E|04N|06C|10F|04M|08A|10F|04L|08A|04L|06E|08A|10J|02G|22C|02G|04M,90 Court St,13,A,Cycle Inspection / Initial Inspection,American,Critical,La Bagel Delight at Court St,Brooklyn,US,NY,11201,BROOKLYN,11201,19
7185000344,(347) 853-8888,,5401 13th Ave,40.6321365593999,-73.995062390213,,2.5,2,01/01/1900,,5401 13th Ave,,,,Other,Not Applicable,Noribar,Brooklyn,US,NY,11219,BROOKLYN,11219,1
3472738189,(917) 868-4686,Ama Coffee,6047 Myrtle Ave,40.7007287451446,-73.8967115414127,$,4.5,53,12/17/2018,04L|08A|10F|06D|08C|06C|06D|10F,6047 Myrtle Ave,13,A,Cycle Inspection / Initial Inspection,Caf̩/Coffee/Tea,Critical,Ama Coffee,Ridgewood,US,NY,11385,QUEENS,11385,8
2123977124,(212) 397-7124,Starbucks Coffee #852,1657 Broadway,40.762426,-73.9836332,$,2.5,37,11/13/2018,04N|08A|10F|04N|08A|10B,1657 Broadway,12,A,Cycle Inspection / Initial Inspection,Caf̩/Coffee/Tea,Critical,Starbucks,NY,US,NY,10019,MANHATTAN,10019,6
7186334325,(718) 633-4325,Win Xin Restaurant,6001 14th Ave,40.6272087,-73.9963531,$,3.5,3,06/19/2018,06C|10F||05H|10F|04L|04N|08A|06C,6001 14th Ave,8,A,Cycle Inspection / Initial Inspection,Chinese,Critical,Win Xin,Brooklyn,US,NY,11219,BROOKLYN,11219,9
6312411767,(917) 286-1726,Yuqi's Cuisine Thai Restaurant,813 9th Ave,40.7659,-73.98741,$$,4.0,68,10/17/2018,06A|10B|04L|04M|06D|06E|08A|10B|02G|04L|09B|04J|05D|10F,813 9th Ave,8,A,Cycle Inspection / Re-inspection,Thai,Critical,Yuqi's Cuisine,New York,US,NY,10019,MANHATTAN,10019,14
7184174992,(718) 417-4992,Jerusalem 2,5502 18th Ave,40.6248021125793,-73.9845722168684,$$,1.5,2,04/01/2019,02G|06F|02B|04F|04L|06C|08A|10B|10F|20F|02B|04L|04N|06A|08A|05D|06D|06F,5502 18th Ave,12,A,Cycle Inspection / Re-inspection,Pizza,Critical,J2 Pizza Jerusalem 2 Pizza,Brooklyn,US,NY,11204,BROOKLYN,11204,18
7188767888,(718) 876-7888,Crown Palace,1267 Forest Ave,40.626714,-74.131783,$$,3.0,23,04/02/2019,02B|06D|02B|02G|06C|06F|09B|10F|02B|04L|06C|08A|04L|04N|06D|08A|02B|09A|04L|04N|06C|06G|08A|10F|02G|04L|06E|08A|06C|10B|10F,1267 Forest Ave,12,A,Cycle Inspection / Re-inspection,Chinese,Critical,Crown Palace,Staten Island,US,NY,10302,STATEN ISLAND,10302,31
2125751407,(212) 575-1407,Abigael's On Broadway,1407 Broadway,40.75353,-73.98777,$$$,3.5,140,01/09/2019,02B|06C|02G|04N|06D|04N|08A|10F|04N|08A|09A|06C|09C|10B|22A|02G|04N|08C|10B|09A|10F|06D|10F|04N|08A|06D|10F|02B|06C|02G|04N|06D|04N|08A|10F|04N|08A|09A|06C|09C|10B|22A|02G|04N|08C|10B|09A|10F|06D|10F|04N|08A|06D|10F|02B|06C|02G|04N|06D|04N|08A|10F|04N|08A|09A|06C|09C|10B|22A|02G|04N|08C|10B|09A|10F|06D|10F|04N|08A|06D|10F,1407 Broadway,12,A,Cycle Inspection / Re-inspection,Jewish/Kosher,Critical,Abigael's on Broadway,New York,US,NY,10018,MANHATTAN,10018,81
3475377754,(347) 799-1175,Mori,351 5th Ave,40.671718,-73.983902,$$,4.5,58,03/30/2019,02G|04L|06F|08A|04L|08A|04L|06C|06D|08A|10B|10F|10I|05D|06C|06D|10F|10H,351 5th Ave,21,Z,Pre-permit (Operational) / Re-inspection,Japanese,Critical,Mori,Brooklyn,US,NY,11215,BROOKLYN,11215,18
9292956673,(929) 295-6673,Braven Brewing Company,52 Harrison Pl,40.70634,-73.93136,,4.5,39,02/02/2019,04H|06D|08C|10F|15F|22E,52 Harrison Pl,18,Not Yet Graded,Pre-permit (Operational) / Initial Inspection,American,Critical,Braven Brewing Company,Brooklyn,US,NY,11237,BROOKLYN,11237,6
9293259838,(212) 227-5100,Vietspot,200 Church St,40.7162705535921,-74.0072225927912,$$,4.0,410,09/12/2018,06D|10F|06C|10H|06D|10F|06C|10H|06D|10F|06C|10H|06D|10F|06C|10H|06D|10F|06C|10H|06D|10F|06C|10H,200 Church St,7,A,Cycle Inspection / Initial Inspection,Asian,Critical,Tribeca's Kitchen,New York,US,NY,10013,MANHATTAN,10013,24
7188931777,(718) 893-1777,Domino's,1468 Westchester Ave,40.828166,-73.881511,$,1.5,30,12/18/2018,04L|04N|08A|10F|04N|08A|04N|06C|08A|04N|08A|08B|10B|10E|15L,1468 Westchester Ave,11,A,Cycle Inspection / Initial Inspection,Pizza,Critical,Domino's Pizza,Bronx,US,NY,10472,BRONX,10472,15
2128278789,,Martha Stewart Cafe,601 W 26th St,40.7515984,-74.0065994,$$,4.0,5,05/18/2018,02B|06D|10J|02G|10H|10J|04A|06D|10F|02G|06D|,601 W 26th St,7,A,Cycle Inspection / Initial Inspection,Caf̩/Coffee/Tea,Critical,Martha Stewart Cafe,New York,US,NY,10001,MANHATTAN,10001,12
7183884012,(718) 388-4012,Shalom Japan,310 S 4th St,40.7091679,-73.9558028,$$$,4.0,251,02/24/2018,06D|06F|02G|06D|08C|10H,310 S 4th St,10,A,Cycle Inspection / Re-inspection,American,Critical,Shalom Japan,Brooklyn,US,NY,11211,BROOKLYN,11211,6
7184841955,(718) 484-1955,Crown Fried Chicken,790 New Lots Ave,40.6668929,-73.8814477,,1.0,3,12/18/2018,04L|04N|08A|02G|06D|04L|04M|08A|10F|16B|02C|06C|08C|04N|04L|06C,790 New Lots Ave,11,A,Cycle Inspection / Initial Inspection,American,Critical,Crown Fried Chicken,New York,US,NY,11208,BROOKLYN,11208,16
7184377744,(718) 437-7744,3 In 1 Kitchen,4902 Fort Hamilton Pkwy,40.63845,-73.997993,$,3.0,54,12/06/2018,06C|06D|10F|04N|08A|10B|04N|02B|06C|10B|02B|06F|02B|04H|04M|04N|08A|10B|06C|10F|10I|05D|06C|06D|02B|06E|22C||04N|05H|06D|06F|08A|10F,4902 Fort Hamilton Pkwy,13,A,Cycle Inspection / Re-inspection,American,Critical,3 In 1 Kitchen,Brooklyn,US,NY,11219,BROOKLYN,11219,34
2123711290,(212) 371-1298,Starbucks,455 Main Street,40.759305,-73.952917,$,3.0,51,03/22/2019,10F|10F|10F,455 Main Street,2,A,Cycle Inspection / Initial Inspection,Caf̩/Coffee/Tea,Not Critical,Starbucks,New York,US,NY,10044,MANHATTAN,10044,3
7189466377,(718) 946-8888,Eastern Chinese Restaurant,2008 Cropsey Ave,40.5999413,-74.0026729,,3.5,5,01/14/2019,09B|10B|10F|09B|10F|09B,2008 Cropsey Ave,7,A,Cycle Inspection / Initial Inspection,Chinese,Not Critical,Eastern Chinese Restaurant,New York,US,NY,11214,BROOKLYN,11214,6
6468325866,(646) 921-7777,Manting Restaurant,150 W 49th St,40.7601476826859,-73.9829980954528,$$,3.5,189,01/09/2019,04L|08A|10F|02B|10B|10E|04L|08A|09B|10B|10F|10H|04L|08A|04L|05H|08A|10F|06C|06E|10I|04L|08A|02G|09B|10B,150 W 49th St,13,A,Cycle Inspection / Initial Inspection,Chinese,Critical,Manting,New York,US,NY,10019,MANHATTAN,10019,26
7182463744,(718) 246-3744,La Bagel Delight,73 Lafayette Ave,40.687362,-73.975395,$,3.5,156,04/10/2019,02G|04H|06C|06D|22G|02G|06C|02B|02G|04L|06C|08A|10F|02B|04K|02G|04K|06A|06D|08A|10B|04K|08A|02B|04K|08A|02H|04A|02G|04L|04M|05D|06E|08A|02G|04H|05H|10F,73 Lafayette Ave,29,,Cycle Inspection / Initial Inspection,Bagels/Pretzels,Critical,La Bagel Delight,Brooklyn,US,NY,11217,BROOKLYN,11217,38
7186843023,(718) 684-3023,The Buren,1223 Broadway,40.69196,-73.92608,,3.5,23,11/07/2018,04N|08A|09C|04N|08A,1223 Broadway,11,A,Pre-permit (Operational) / Re-inspection,Caf̩/Coffee/Tea,Critical,The Buren,Brooklyn,US,NY,11221,BROOKLYN,11221,5
7189562929,(718) 956-2929,Kate's Corner Cafe,4125 20th Ave,40.77569,-73.90012,$,4.5,12,03/20/2019,06D|09A|09B|04L|06A|02G|06D|02G|02H|04N|05D|06F|02G|04L|06A||02B|02G|02H|04N|08A|04N|04L|08A|10B,4125 20th Ave,9,A,Cycle Inspection / Re-inspection,American,Critical,Kate's Corner Cafe,Astoria,US,NY,11105,QUEENS,11105,25
6467070393,(212) 737-8153,Dunkin Donuts,1433 2nd Ave,40.770633,-73.957374,$,2.5,25,01/03/2019,04L|08A|04H|04L|06C|06E|08A|10F,1433 2nd Ave,9,A,Pre-permit (Operational) / Re-inspection,Donuts,Critical,Dunkin' Donuts,New York,US,NY,10021,MANHATTAN,10021,8
2124803500,(212) 480-3500,Pearl Street Hampton Inn,32 Pearl St,40.703101,-74.0123015642167,$$,4.0,36,04/04/2019,02G|10B|10F|02G|06C|10I,32 Pearl St,11,A,Cycle Inspection / Re-inspection,Continental,Critical,Hampton Inn Manhattan/Downtown-Financial District,New York,US,NY,10004,MANHATTAN,10004,6
6466570803,(646) 657-0803,Gregory's Coffee,350 Hudson St,40.72767,-74.00708,$$,3.5,42,01/08/2019,04L|06C|08A|04L|08A|10B|22F|||04L|08A|06D|16D|04H|04N|06C|02G|04N|06D|08A|04L|06C|08A|04L|08A|10B|22F|||04L|08A|06D|16D|04H|04N|06C|02G|04N|06D|08A,350 Hudson St,17,B,Cycle Inspection / Re-inspection,Caf̩/Coffee/Tea,Critical,Gregorys Coffee,New York,US,NY,10014,MANHATTAN,10014,40
6466424300,(718) 389-3029,French Epi,123 Greenpoint Ave,40.730349,-73.955203,$$,4.0,64,01/10/2019,06D|08C|10B|06D,123 Greenpoint Ave,5,A,Cycle Inspection / Initial Inspection,French,Critical,French Epi,Brooklyn,US,NY,11222,BROOKLYN,11222,4
9297779555,(929) 777-9555,Country Bay Pizza,3233 Ampere Ave,40.846408,-73.819549,$,2.5,8,03/22/2019,10F|02B|04L|05D|05H|08A|10I,3233 Ampere Ave,2,Z,Pre-permit (Operational) / Reopening Inspection,Pizza,Not Critical,Country Bay,Bronx,US,NY,10465,BRONX,10465,7
7182312003,(718) 231-2003,Lee's Kitchen,806 Burke Ave,40.8713286370039,-73.8630198687315,$$,2.0,10,10/12/2018,06C|09B|10F|02G|10F|02B|04L|08A|02G|04N|10F|04L|04N|06C|08A|06B|10F|02A|04L|08A|04L,806 Burke Ave,9,A,Cycle Inspection / Initial Inspection,Chinese,Critical,Lee's Chinese Kitchen,Bronx,US,NY,10467,BRONX,10467,21
3474065158,(347) 406-5158,Gerizim Ice Cream And Cafe,560 Ralph Ave,40.6698799,-73.9226303,$,4.5,22,12/26/2018,10F|16B|10F|04A,560 Ralph Ave,2,A,Cycle Inspection / Initial Inspection,Caf̩/Coffee/Tea,Not Critical,Gerizim Cafe & Ice Cream,Brooklyn,US,NY,11233,BROOKLYN,11233,4
2129961001,(212) 996-1001,Little Caesars,1936 3rd Ave,40.7920179979699,-73.9442405357264,$,3.0,10,11/26/2018,10F|10F|10F|02B|04J|05H,1936 3rd Ave,5,A,Cycle Inspection / Initial Inspection,Pizza,Not Critical,Little Caesars Pizza,New York,US,NY,10029,MANHATTAN,10029,6
2128371605,(212) 837-1605,Cafe Belle,280 Mulberry St,40.72437,-73.99509,$,4.5,51,03/28/2019,08C|10I|08C|06C|06D|10I|04A|04H|04J|06C|10F|20A,280 Mulberry St,4,A,Cycle Inspection / Initial Inspection,Caf̩/Coffee/Tea,Not Critical,Cafe Belle,New York,US,NY,10012,MANHATTAN,10012,12
2122217480,(212) 221-7480,Sushi Fussion,26 W 47th St,40.7567771106107,-73.9791343733668,$$,4.0,8,06/12/2018,02G,26 W 47th St,7,A,Pre-permit (Operational) / Initial Inspection,Jewish/Kosher,Critical,Sushi Fussion 47th NYC,New York,US,NY,10036,MANHATTAN,10036,1
6464488663,,Venchi,861 Broadway,40.73742,-73.99037,$$,4.0,77,01/14/2019,06C|10F|05A|06C|10E|10F|06C|10F|05A|06C|10E|10F,861 Broadway,8,A,Pre-permit (Operational) / Re-inspection,Ice Cream/ Gelato/ Yogurt/ Ices,Critical,Venchi,New York,US,NY,10003,MANHATTAN,10003,12
9179929760,,Burger Inc,353 W 14th St,40.7408261,-74.0047136,,5.0,1,08/27/2018,02B|06F|02B|06F|04N|08A|06C|02B|06F|02B|06F|04N|08A|06C|02B|06F|02B|06F|04N|08A|06C|02B|06F|02B|06F|04N|08A|06C,353 W 14th St,12,A,Cycle Inspection / Initial Inspection,American,Critical,Eatwell,New York,US,NY,10014,MANHATTAN,10014,28
9293246301,(929) 324-6301,Five Guys Famous Burgers And Fries,815 Hutchinson River Pkwy,40.8236031,-73.8374427,$$,3.5,35,03/13/2019,22A|10F|04A|20D|02G|06C|22A|10F|04A|20D|02G|06C|22A|10F|04A|20D|02G|06C,815 Hutchinson River Pkwy,,,Administrative Miscellaneous / Initial Inspection,American,Not Critical,Five Guys,Bronx,US,NY,10465,BRONX,10465,18
2128320395,(212) 832-0395,Souvlaki Gr Kouzina,231 E 53rd St,40.75725,-73.96808,$$,4.5,71,08/01/2018,02H|10E,231 E 53rd St,9,A,Pre-permit (Operational) / Initial Inspection,Greek,Critical,Souvlaki GR,New York,US,NY,10022,MANHATTAN,10022,2
2124704555,(212) 470-4555,Color Matrix Salon & Cafe,297 Grand St,40.71739,-73.99202,$$,4.5,28,11/07/2018,04A|04A|05F|05H|10B|15F|20A|20D,297 Grand St,10,A,Pre-permit (Operational) / Re-inspection,Caf̩/Coffee/Tea,Critical,Color Matrix Cafesalon,New York,US,NY,10002,MANHATTAN,10002,8
3476401888,(646) 649-5603,Mighty Bowl,817 2nd Ave,40.75101,-73.9717,$,4.0,121,01/30/2019,04L|08A|10B|02B|02F|04L|08A|10F|04L|08A|02A|02B|10F|20F|04L|08A|10B|20F|02B|04L|04N|06C|08A|02G|04L|06A|06E|08A|10F,817 2nd Ave,13,A,Cycle Inspection / Re-inspection,Asian,Critical,MIGHTY Bowl,New York,US,NY,10017,MANHATTAN,10017,29
7188550988,(718) 855-0988,Menya Jiro,306 Gold St,40.69505,-73.98357,$$,4.0,88,03/26/2019,04A|04H|04J|10F|04A|02G|06D|08C,306 Gold St,30,,Cycle Inspection / Initial Inspection,Japanese,Critical,Menya Jiro- Brooklyn,Brooklyn,US,NY,11201,BROOKLYN,11201,8
